dteday,hr,temp,hum,windspeed,atemp
2013-02-05 20:00:00,20,5.6,55,9.4,5.6
2013-02-05 21:00:00,21,5.6,57,9.4,5.6
2013-02-05 22:00:00,22,4.4,60,11.2,4.4
2013-02-05 23:00:00,23,3.9,62,9.4,3.9
2013-02-06 00:00:00,0,3.3,62,7.6,3.3
2013-02-06 01:00:00,1,3.3,62,9.4,3.3
2013-02-06 02:00:00,2,2.8,64,9.4,2.8
2013-02-06 03:00:00,3,2.8,67,0.0,2.8
2013-02-06 04:00:00,4,2.8,67,5.4,2.8
2013-02-06 05:00:00,5,2.8,67,5.4,2.8
2013-02-06 06:00:00,6,2.8,70,0.0,2.8
2013-02-06 07:00:00,7,2.8,70,0.0,2.8
2013-02-06 08:00:00,8,2.8,76,0.0,2.8
2013-02-06 09:00:00,9,2.2,75,0.0,2.2
2013-02-06 10:00:00,10,1.7,78,5.4,1.7
2013-02-06 11:00:00,11,2.8,70,9.4,2.8
2013-02-06 12:00:00,12,1.7,72,5.4,1.7
2013-02-06 13:00:00,13,2.8,70,0.0,2.8
2013-02-06 14:00:00,14,5.0,65,14.8,5.0
2013-02-06 15:00:00,15,6.7,51,18.4,6.7
2013-02-06 16:00:00,16,7.8,45,25.9,7.8
2013-02-06 17:00:00,17,7.8,45,29.5,7.8
2013-02-06 18:00:00,18,8.3,40,31.3,8.3
2013-02-06 19:00:00,19,8.9,39,29.5,8.9
2013-02-06 20:00:00,20,8.9,37,22.3,8.9
2013-02-06 21:00:00,21,8.3,40,14.8,8.3
2013-02-06 22:00:00,22,7.2,44,22.3,7.2
2013-02-06 23:00:00,23,5.6,46,14.8,5.6
2013-02-07 00:00:00,0,4.4,50,20.5,4.4
2013-02-07 01:00:00,1,3.3,54,9.4,3.3
2013-02-07 02:00:00,2,2.2,56,9.4,2.2
2013-02-07 03:00:00,3,2.2,56,14.8,2.2
2013-02-07 04:00:00,4,1.7,58,9.4,1.7
2013-02-07 05:00:00,5,1.7,56,5.4,1.7
2013-02-07 06:00:00,6,1.1,56,0.0,1.1
2013-02-07 07:00:00,7,0.6,72,0.0,0.6
2013-02-07 08:00:00,8,1.1,61,0.0,1.1
2013-02-07 09:00:00,9,0.0,69,0.0,0.0
2013-02-07 10:00:00,10,0.0,69,0.0,0.0
2013-02-07 11:00:00,11,0.6,63,0.0,0.6
2013-02-07 12:00:00,12,0.6,66,5.4,0.6
2013-02-07 13:00:00,13,0.6,66,11.2,0.6
2013-02-07 14:00:00,14,1.1,61,11.2,1.1
2013-02-07 15:00:00,15,2.2,56,7.6,2.2
2013-02-07 16:00:00,16,2.8,56,5.4,2.8
2013-02-07 17:00:00,17,3.3,54,7.6,3.3
2013-02-07 18:00:00,18,4.4,53,11.2,4.4
2013-02-07 19:00:00,19,4.4,55,13.0,4.4
2013-02-07 20:00:00,20,5.0,51,13.0,5.0
2013-02-07 21:00:00,21,5.0,53,13.0,5.0
2013-02-07 22:00:00,22,5.0,51,13.0,5.0
2013-02-07 23:00:00,23,4.4,57,9.4,4.4
2013-02-08 00:00:00,0,4.4,57,7.6,4.4
2013-02-08 01:00:00,1,3.9,59,9.4,3.9
2013-02-08 02:00:00,2,3.3,64,14.8,3.3
2013-02-08 03:00:00,3,3.3,70,18.4,3.3
2013-02-08 04:00:00,4,3.3,70,24.1,3.3
2013-02-08 05:00:00,5,2.8,70,20.5,2.8
2013-02-08 06:00:00,6,2.2,67,14.8,2.2
2013-02-08 07:00:00,7,1.7,72,16.6,1.7
2013-02-08 08:00:00,8,1.1,79,9.4,1.1
2013-02-08 09:00:00,9,1.1,82,9.4,1.1
2013-02-08 10:00:00,10,1.1,85,13.0,1.1
2013-02-08 11:00:00,11,1.7,88,14.8,1.7
2013-02-08 12:00:00,12,2.2,85,16.6,2.2
2013-02-08 13:00:00,13,2.8,89,22.3,2.8
2013-02-08 14:00:00,14,3.3,89,22.3,3.3
2013-02-08 15:00:00,15,4.4,86,16.6,4.4
2013-02-08 16:00:00,16,4.4,86,18.4,4.4
2013-02-08 17:00:00,17,5.0,89,18.4,5.0
2013-02-08 18:00:00,18,5.0,86,22.3,5.0
2013-02-08 19:00:00,19,6.1,82,20.5,6.1
2013-02-08 20:00:00,20,6.1,79,25.9,6.1
2013-02-08 21:00:00,21,5.0,82,24.1,5.0
2013-02-08 22:00:00,22,5.6,79,18.4,5.6
2013-02-08 23:00:00,23,5.6,76,14.8,5.6
2013-02-09 00:00:00,0,5.0,76,17.9,5.0
2013-02-09 01:00:00,1,6.7,62,20.5,6.7
2013-02-09 02:00:00,2,5.6,53,27.7,5.6
2013-02-09 03:00:00,3,3.9,52,29.5,3.9
2013-02-09 04:00:00,4,3.3,52,33.5,3.3
2013-02-09 05:00:00,5,2.8,50,33.5,2.8
2013-02-09 06:00:00,6,2.8,50,25.9,2.8
2013-02-09 07:00:00,7,2.2,52,40.7,2.2
2013-02-09 08:00:00,8,1.7,54,35.3,1.7
2013-02-09 09:00:00,9,1.1,54,29.5,1.1
2013-02-09 10:00:00,10,0.6,51,48.2,0.6
2013-02-09 11:00:00,11,0.0,51,46.4,0.0
2013-02-09 12:00:00,12,-0.6,54,40.7,-0.6
2013-02-09 13:00:00,13,-0.6,51,40.7,-0.6
2013-02-09 14:00:00,14,0.6,47,44.6,0.6
2013-02-09 15:00:00,15,1.1,46,25.9,1.1
2013-02-09 16:00:00,16,2.2,44,33.5,2.2
2013-02-09 17:00:00,17,3.3,40,31.7,3.3
2013-02-09 18:00:00,18,4.4,39,37.1,4.4
2013-02-09 19:00:00,19,5.0,36,27.7,5.0
2013-02-09 20:00:00,20,5.6,34,18.4,5.6
2013-02-09 21:00:00,21,5.6,33,24.1,5.6
2013-02-09 22:00:00,22,5.0,31,20.5,5.0
2013-02-09 23:00:00,23,3.9,33,20.5,3.9
2013-02-10 00:00:00,0,3.3,35,13.0,3.3
2013-02-10 01:00:00,1,2.2,40,18.4,2.2
2013-02-10 02:00:00,2,2.2,38,18.4,2.2
2013-02-10 03:00:00,3,0.6,45,13.0,0.6
2013-02-10 04:00:00,4,0.6,45,14.8,0.6
2013-02-10 05:00:00,5,0.6,43,13.0,0.6
2013-02-10 06:00:00,6,-1.1,51,11.2,-1.1
2013-02-10 07:00:00,7,-1.1,51,11.2,-1.1
2013-02-10 08:00:00,8,-0.6,51,9.4,-0.6
2013-02-10 09:00:00,9,-0.6,51,5.4,-0.6
2013-02-10 10:00:00,10,-2.2,60,0.0,-2.2
2013-02-10 11:00:00,11,-2.8,66,5.4,-2.8
2013-02-10 12:00:00,12,-2.2,63,5.4,-2.2
2013-02-10 13:00:00,13,-1.7,69,0.0,-1.7
2013-02-10 14:00:00,14,0.0,54,0.0,0.0
2013-02-10 15:00:00,15,1.7,44,0.0,1.7
2013-02-10 16:00:00,16,2.8,42,11.2,2.8
2013-02-10 17:00:00,17,3.3,37,11.2,3.3
2013-02-10 18:00:00,18,5.0,34,11.2,5.0
2013-02-10 19:00:00,19,6.1,30,9.4,6.1
2013-02-10 20:00:00,20,7.2,27,14.8,7.2
2013-02-10 21:00:00,21,6.7,32,18.4,6.7
2013-02-10 22:00:00,22,6.1,38,16.6,6.1
2013-02-10 23:00:00,23,6.1,38,13.0,6.1
2013-02-11 00:00:00,0,5.0,41,9.4,5.0
2013-02-11 01:00:00,1,5.0,39,11.2,5.0
2013-02-11 02:00:00,2,4.4,43,11.2,4.4
2013-02-11 03:00:00,3,3.9,48,14.8,3.9
2013-02-11 04:00:00,4,3.9,59,9.4,3.9
2013-02-11 05:00:00,5,4.4,65,13.0,4.4
2013-02-11 06:00:00,6,4.4,73,16.6,4.4
2013-02-11 07:00:00,7,3.9,82,13.0,3.9
2013-02-11 08:00:00,8,3.9,86,11.2,3.9
2013-02-11 09:00:00,9,3.3,92,9.4,3.3
2013-02-11 10:00:00,10,3.3,92,9.4,3.3
2013-02-11 11:00:00,11,3.3,92,11.2,3.3
2013-02-11 12:00:00,12,3.9,92,11.2,3.9
2013-02-11 13:00:00,13,3.9,92,20.5,3.9
2013-02-11 14:00:00,14,4.4,93,13.0,4.4
2013-02-11 15:00:00,15,5.0,93,16.6,5.0
2013-02-11 16:00:00,16,5.6,96,20.5,5.6
2013-02-11 17:00:00,17,6.7,96,14.8,6.7
2013-02-11 18:00:00,18,7.2,93,14.8,7.2
2013-02-11 19:00:00,19,9.4,90,14.8,9.4
2013-02-11 20:00:00,20,10.0,89,14.8,10.0
2013-02-11 21:00:00,21,11.7,86,22.3,11.7
2013-02-11 22:00:00,22,11.7,86,24.1,11.7
2013-02-11 23:00:00,23,11.7,86,25.9,11.7
2013-02-12 00:00:00,0,11.7,86,20.5,11.7
2013-02-12 01:00:00,1,12.2,83,16.6,12.2
2013-02-12 02:00:00,2,11.1,86,13.0,11.1
2013-02-12 03:00:00,3,10.6,86,7.6,10.6
2013-02-12 04:00:00,4,11.7,77,9.4,11.7
2013-02-12 05:00:00,5,7.8,89,0.0,7.8
2013-02-12 06:00:00,6,10.6,42,24.1,10.6
2013-02-12 07:00:00,7,10.0,44,14.8,10.0
2013-02-12 08:00:00,8,8.9,44,11.2,8.9
2013-02-12 09:00:00,9,9.4,41,22.3,9.4
2013-02-12 10:00:00,10,9.4,41,24.1,9.4
2013-02-12 11:00:00,11,8.9,40,16.6,8.9
2013-02-12 12:00:00,12,8.3,39,13.0,8.3
2013-02-12 13:00:00,13,8.9,37,9.4,8.9
2013-02-12 14:00:00,14,9.4,39,5.4,9.4
2013-02-12 15:00:00,15,10.0,37,20.5,10.0
2013-02-12 16:00:00,16,11.7,35,25.9,11.7
2013-02-12 17:00:00,17,12.2,31,24.1,12.2
2013-02-12 18:00:00,18,13.3,30,22.3,13.3
2013-02-12 19:00:00,19,14.4,28,13.0,14.4
2013-02-12 20:00:00,20,14.4,27,13.0,14.4
2013-02-12 21:00:00,21,14.4,27,14.8,14.4
2013-02-12 22:00:00,22,11.7,39,14.8,11.7
2013-02-12 23:00:00,23,12.8,29,0.0,12.8
2013-02-13 00:00:00,0,8.9,50,9.4,8.9
2013-02-13 01:00:00,1,8.9,46,5.4,8.9
2013-02-13 02:00:00,2,7.2,58,9.4,7.2
2013-02-13 03:00:00,3,6.7,58,11.2,6.7
2013-02-13 04:00:00,4,5.6,62,11.2,5.6
2013-02-13 05:00:00,5,5.0,62,11.2,5.0
2013-02-13 06:00:00,6,4.4,60,14.8,4.4
2013-02-13 07:00:00,7,3.3,67,13.0,3.3
2013-02-13 08:00:00,8,2.8,64,7.6,2.8
2013-02-13 09:00:00,9,2.2,67,11.2,2.2
2013-02-13 10:00:00,10,2.2,67,7.6,2.2
2013-02-13 11:00:00,11,1.7,69,14.8,1.7
2013-02-13 12:00:00,12,2.2,70,13.0,2.2
2013-02-13 13:00:00,13,2.8,67,0.0,2.8
2013-02-13 14:00:00,14,3.9,62,11.2,3.9
2013-02-13 15:00:00,15,5.0,55,9.4,5.0
2013-02-13 16:00:00,16,5.6,55,7.6,5.6
2013-02-13 17:00:00,17,7.8,49,9.4,7.8
2013-02-13 18:00:00,18,8.3,52,13.0,8.3
2013-02-13 19:00:00,19,8.9,50,7.6,8.9
2013-02-13 20:00:00,20,7.8,60,9.4,7.8
2013-02-13 21:00:00,21,6.7,70,5.4,6.7
2013-02-13 22:00:00,22,6.1,76,7.6,6.1
2013-02-13 23:00:00,23,4.4,83,20.5,4.4
2013-02-14 00:00:00,0,3.3,86,13.0,3.3
2013-02-14 01:00:00,1,3.3,86,13.0,3.3
2013-02-14 02:00:00,2,2.8,89,13.0,2.8
2013-02-14 03:00:00,3,2.2,89,18.4,2.2
2013-02-14 04:00:00,4,2.2,89,13.0,2.2
2013-02-14 05:00:00,5,2.8,85,13.0,2.8
2013-02-14 06:00:00,6,2.8,85,14.8,2.8
2013-02-14 07:00:00,7,2.8,82,7.6,2.8
2013-02-14 08:00:00,8,2.2,85,0.0,2.2
2013-02-14 09:00:00,9,1.7,88,7.6,1.7
2013-02-14 10:00:00,10,1.7,88,0.0,1.7
2013-02-14 11:00:00,11,2.8,76,11.2,2.8
2013-02-14 12:00:00,12,2.8,72,16.6,2.8
2013-02-14 13:00:00,13,2.8,70,11.2,2.8
2013-02-14 14:00:00,14,3.9,64,14.8,3.9
2013-02-14 15:00:00,15,5.6,57,22.3,5.6
2013-02-14 16:00:00,16,6.7,55,13.0,6.7
2013-02-14 17:00:00,17,7.2,47,9.4,7.2
2013-02-14 18:00:00,18,8.9,39,16.6,8.9
2013-02-14 19:00:00,19,9.4,41,11.2,9.4
2013-02-14 20:00:00,20,9.4,38,5.4,9.4
2013-02-14 21:00:00,21,9.4,38,5.4,9.4
2013-02-14 22:00:00,22,8.9,40,11.2,8.9
2013-02-14 23:00:00,23,7.8,49,11.2,7.8
2013-02-15 00:00:00,0,6.7,58,9.4,6.7
2013-02-15 01:00:00,1,6.1,68,0.0,6.1
2013-02-15 02:00:00,2,6.1,55,0.0,6.1
2013-02-15 03:00:00,3,5.0,60,13.0,5.0
2013-02-15 04:00:00,4,4.4,70,14.8,4.4
2013-02-15 05:00:00,5,3.9,72,14.8,3.9
2013-02-15 06:00:00,6,4.4,76,14.8,4.4
2013-02-15 07:00:00,7,3.3,79,13.0,3.3
2013-02-15 08:00:00,8,3.3,82,11.2,3.3
2013-02-15 09:00:00,9,3.3,79,11.2,3.3
2013-02-15 10:00:00,10,2.8,82,11.2,2.8
2013-02-15 11:00:00,11,2.2,85,5.4,2.2
2013-02-15 12:00:00,12,2.8,82,7.6,2.8
2013-02-15 13:00:00,13,3.9,76,5.4,3.9
2013-02-15 14:00:00,14,5.0,76,7.6,5.0
2013-02-15 15:00:00,15,6.1,68,11.2,6.1
2013-02-15 16:00:00,16,8.9,56,11.2,8.9
2013-02-15 17:00:00,17,11.1,50,11.2,11.1
2013-02-15 18:00:00,18,13.9,38,13.0,13.9
2013-02-15 19:00:00,19,14.4,30,14.8,14.4
2013-02-15 20:00:00,20,13.9,36,20.5,13.9
2013-02-15 21:00:00,21,15.0,29,0.0,15.0
2013-02-15 22:00:00,22,12.8,38,13.0,12.8
2013-02-15 23:00:00,23,10.0,58,42.5,10.0
2013-02-16 00:00:00,0,8.9,63,20.5,8.9
2013-02-16 01:00:00,1,7.8,65,29.5,7.8
2013-02-16 02:00:00,2,5.6,76,29.5,5.6
2013-02-16 03:00:00,3,3.9,82,25.9,3.9
2013-02-16 04:00:00,4,3.3,86,7.6,3.3
2013-02-16 05:00:00,5,3.3,86,7.6,3.3
2013-02-16 06:00:00,6,2.8,89,5.4,2.8
2013-02-16 07:00:00,7,3.3,86,0.0,3.3
2013-02-16 08:00:00,8,2.8,89,0.0,2.8
2013-02-16 09:00:00,9,3.3,82,0.0,3.3
2013-02-16 10:00:00,10,3.9,79,5.4,3.9
2013-02-16 11:00:00,11,3.9,79,0.0,3.9
2013-02-16 12:00:00,12,3.3,89,9.4,3.3
2013-02-16 13:00:00,13,2.8,85,14.8,2.8
2013-02-16 14:00:00,14,3.9,76,16.6,3.9
2013-02-16 15:00:00,15,3.9,72,20.5,3.9
2013-02-16 16:00:00,16,4.0,70,14.8,4.0
2013-02-16 17:00:00,17,4.4,70,18.4,4.4
2013-02-16 18:00:00,18,4.4,68,14.8,4.4
2013-02-16 19:00:00,19,4.0,65,22.3,4.0
2013-02-16 20:00:00,20,3.9,62,16.6,3.9
2013-02-16 21:00:00,21,3.3,62,22.3,3.3
2013-02-16 22:00:00,22,3.3,59,18.4,3.3
2013-02-16 23:00:00,23,2.8,61,20.5,2.8
2013-02-17 00:00:00,0,2.8,56,29.5,2.8
2013-02-17 01:00:00,1,2.2,52,37.1,2.2
2013-02-17 02:00:00,2,2.2,46,25.9,2.2
2013-02-17 03:00:00,3,1.7,45,29.5,1.7
2013-02-17 04:00:00,4,1.1,43,20.5,1.1
2013-02-17 05:00:00,5,0.6,47,25.9,0.6
2013-02-17 06:00:00,6,0.0,49,27.7,0.0
2013-02-17 07:00:00,7,-0.6,51,27.7,-0.6
2013-02-17 08:00:00,8,-1.1,48,27.7,-1.1
2013-02-17 09:00:00,9,-1.7,53,18.4,-1.7
2013-02-17 10:00:00,10,-1.7,49,18.4,-1.7
2013-02-17 11:00:00,11,-2.2,50,13.0,-2.2
2013-02-17 12:00:00,12,-2.8,53,16.6,-2.8
2013-02-17 13:00:00,13,-1.7,49,16.6,-1.7
2013-02-17 14:00:00,14,-1.1,47,31.7,-1.1
2013-02-17 15:00:00,15,-0.6,39,33.5,-0.6
2013-02-17 16:00:00,16,0.0,36,38.9,0.0
2013-02-17 17:00:00,17,-0.6,43,29.5,-0.6
2013-02-17 18:00:00,18,0.6,34,33.5,0.6
2013-02-17 19:00:00,19,1.1,29,37.1,1.1
2013-02-17 20:00:00,20,0.0,31,29.5,0.0
2013-02-17 21:00:00,21,0.0,30,27.7,0.0
2013-02-17 22:00:00,22,-0.6,28,37.1,-0.6
2013-02-17 23:00:00,23,-1.7,30,33.5,-1.7
2013-02-18 00:00:00,0,-2.2,32,20.5,-2.2
2013-02-18 01:00:00,1,-2.2,34,33.5,-2.2
2013-02-18 02:00:00,2,-2.8,40,22.3,-2.8
2013-02-18 03:00:00,3,-2.8,40,31.3,-2.8
2013-02-18 04:00:00,4,-3.3,42,18.4,-3.3
2013-02-18 05:00:00,5,-3.3,42,22.3,-3.3
2013-02-18 06:00:00,6,-3.9,44,16.6,-3.9
2013-02-18 07:00:00,7,-3.9,42,18.4,-3.9
2013-02-18 08:00:00,8,-4.4,41,16.6,-4.4
2013-02-18 09:00:00,9,-5.0,43,7.6,-5.0
2013-02-18 10:00:00,10,-4.4,41,11.2,-4.4
2013-02-18 11:00:00,11,-5.0,48,11.2,-5.0
2013-02-18 12:00:00,12,-5.0,48,7.6,-5.0
2013-02-18 13:00:00,13,-3.9,42,13.0,-3.9
2013-02-18 14:00:00,14,-2.2,37,18.4,-2.2
2013-02-18 15:00:00,15,-1.1,34,18.4,-1.1
2013-02-18 16:00:00,16,0.0,31,5.4,0.0
2013-02-18 17:00:00,17,2.2,28,11.2,2.2
2013-02-18 18:00:00,18,3.3,25,9.4,3.3
2013-02-18 19:00:00,19,5.0,24,11.2,5.0
2013-02-18 20:00:00,20,5.0,29,16.6,5.0
2013-02-18 21:00:00,21,5.0,25,14.8,5.0
2013-02-18 22:00:00,22,5.6,23,20.5,5.6
2013-02-18 23:00:00,23,3.9,42,9.4,3.9
2013-02-19 00:00:00,0,3.3,32,9.4,3.3
2013-02-19 01:00:00,1,3.3,39,13.0,3.3
2013-02-19 02:00:00,2,2.8,42,13.0,2.8
2013-02-19 03:00:00,3,3.3,44,16.6,3.3
2013-02-19 04:00:00,4,3.3,46,13.0,3.3
2013-02-19 05:00:00,5,2.8,52,11.2,2.8
2013-02-19 06:00:00,6,4.4,50,20.5,4.4
2013-02-19 07:00:00,7,3.9,46,25.9,3.9
2013-02-19 08:00:00,8,3.3,50,20.5,3.3
2013-02-19 09:00:00,9,3.3,57,20.5,3.3
2013-02-19 10:00:00,10,3.9,52,20.5,3.9
2013-02-19 11:00:00,11,3.3,52,14.8,3.3
2013-02-19 12:00:00,12,3.9,52,25.9,3.9
2013-02-19 13:00:00,13,4.4,55,24.1,4.4
2013-02-19 14:00:00,14,5.6,46,35.3,5.6
2013-02-19 15:00:00,15,4.4,68,22.3,4.4
2013-02-19 16:00:00,16,4.4,76,14.8,4.4
2013-02-19 17:00:00,17,5.0,79,22.3,5.0
2013-02-19 18:00:00,18,5.6,82,20.5,5.6
2013-02-19 19:00:00,19,6.7,82,25.9,6.7
2013-02-19 20:00:00,20,6.7,85,25.9,6.7
2013-02-19 21:00:00,21,7.2,82,25.9,7.2
2013-02-19 22:00:00,22,7.8,79,22.3,7.8
2013-02-19 23:00:00,23,8.3,76,18.4,8.3
2013-02-20 00:00:00,0,7.8,76,13.0,7.8
2013-02-20 01:00:00,1,7.2,76,9.4,7.2
2013-02-20 02:00:00,2,6.7,70,18.4,6.7
2013-02-20 03:00:00,3,6.1,55,18.4,6.1
2013-02-20 04:00:00,4,5.6,50,14.8,5.6
2013-02-20 05:00:00,5,4.4,46,14.8,4.4
2013-02-20 06:00:00,6,3.9,44,16.6,3.9
2013-02-20 07:00:00,7,3.9,42,20.5,3.9
2013-02-20 08:00:00,8,3.3,44,31.7,3.3
2013-02-20 09:00:00,9,2.2,46,20.5,2.2
2013-02-20 10:00:00,10,1.7,42,16.6,1.7
2013-02-20 11:00:00,11,1.1,43,20.5,1.1
2013-02-20 12:00:00,12,1.1,40,24.1,1.1
2013-02-20 13:00:00,13,0.6,39,24.1,0.6
2013-02-20 14:00:00,14,1.7,36,31.7,1.7
2013-02-20 15:00:00,15,1.7,36,29.5,1.7
2013-02-20 16:00:00,16,1.7,36,37.1,1.7
2013-02-20 17:00:00,17,2.8,37,22.3,2.8
2013-02-20 18:00:00,18,3.9,34,20.5,3.9
2013-02-20 19:00:00,19,4.4,33,29.5,4.4
2013-02-20 20:00:00,20,4.4,33,31.7,4.4
2013-02-20 21:00:00,21,4.4,30,27.7,4.4
2013-02-20 22:00:00,22,3.3,32,40.7,3.3
2013-02-20 23:00:00,23,1.1,40,31.7,1.1
2013-02-21 00:00:00,0,0.0,41,35.3,0.0
2013-02-21 01:00:00,1,-0.6,39,27.7,-0.6
2013-02-21 02:00:00,2,-1.7,41,27.7,-1.7
2013-02-21 03:00:00,3,-2.2,40,22.3,-2.2
2013-02-21 04:00:00,4,-2.8,42,22.3,-2.8
2013-02-21 05:00:00,5,-2.8,40,22.3,-2.8
2013-02-21 06:00:00,6,-3.3,42,24.1,-3.3
2013-02-21 07:00:00,7,-3.3,44,18.4,-3.3
2013-02-21 08:00:00,8,-3.3,46,13.0,-3.3
2013-02-21 09:00:00,9,-3.3,46,13.0,-3.3
2013-02-21 10:00:00,10,-3.3,46,11.2,-3.3
2013-02-21 11:00:00,11,-3.3,48,16.6,-3.3
2013-02-21 12:00:00,12,-3.3,48,13.0,-3.3
2013-02-21 13:00:00,13,-2.2,46,18.4,-2.2
2013-02-21 14:00:00,14,-1.1,43,27.7,-1.1
2013-02-21 15:00:00,15,0.0,39,20.5,0.0
2013-02-21 16:00:00,16,1.7,38,27.7,1.7
2013-02-21 17:00:00,17,2.2,37,29.5,2.2
2013-02-21 18:00:00,18,2.8,35,25.9,2.8
2013-02-21 19:00:00,19,3.9,34,29.5,3.9
2013-02-21 20:00:00,20,4.4,31,20.5,4.4
2013-02-21 21:00:00,21,4.4,33,29.5,4.4
2013-02-21 22:00:00,22,3.9,34,22.3,3.9
2013-02-21 23:00:00,23,2.8,37,24.1,2.8
2013-02-22 00:00:00,0,1.7,42,20.5,1.7
2013-02-22 01:00:00,1,1.1,43,20.5,1.1
2013-02-22 02:00:00,2,1.1,43,22.3,1.1
2013-02-22 03:00:00,3,0.0,49,13.0,0.0
2013-02-22 04:00:00,4,0.0,49,13.0,0.0
2013-02-22 05:00:00,5,0.6,51,16.6,0.6
2013-02-22 06:00:00,6,1.1,46,20.5,1.1
2013-02-22 07:00:00,7,0.6,47,16.6,0.6
2013-02-22 08:00:00,8,0.0,51,13.0,0.0
2013-02-22 09:00:00,9,0.0,49,13.0,0.0
2013-02-22 10:00:00,10,0.0,51,13.0,0.0
2013-02-22 11:00:00,11,0.6,49,13.0,0.6
2013-02-22 12:00:00,12,0.0,54,13.0,0.0
2013-02-22 13:00:00,13,0.0,54,13.0,0.0
2013-02-22 14:00:00,14,0.6,53,13.0,0.6
2013-02-22 15:00:00,15,0.6,56,13.0,0.6
2013-02-22 16:00:00,16,1.1,54,14.8,1.1
2013-02-22 17:00:00,17,1.1,59,9.4,1.1
2013-02-22 18:00:00,18,0.6,66,0.0,0.6
2013-02-22 19:00:00,19,0.6,72,5.4,0.6
2013-02-22 20:00:00,20,0.6,78,9.4,0.6
2013-02-22 21:00:00,21,0.6,78,5.4,0.6
2013-02-22 22:00:00,22,1.0,75,7.6,1.0
2013-02-22 23:00:00,23,0.6,78,7.6,0.6
2013-02-23 00:00:00,0,1.1,75,9.4,1.1
2013-02-23 01:00:00,1,1.1,79,5.4,1.1
2013-02-23 02:00:00,2,1.1,79,5.4,1.1
2013-02-23 03:00:00,3,1.0,80,7.6,1.0
2013-02-23 04:00:00,4,1.1,85,5.4,1.1
2013-02-23 05:00:00,5,1.1,88,0.0,1.1
2013-02-23 06:00:00,6,1.1,88,5.4,1.1
2013-02-23 07:00:00,7,1.1,92,9.4,1.1
2013-02-23 08:00:00,8,1.1,92,7.6,1.1
2013-02-23 09:00:00,9,1.7,88,9.4,1.7
2013-02-23 10:00:00,10,1.7,88,11.2,1.7
2013-02-23 11:00:00,11,2.0,93,11.2,2.0
2013-02-23 12:00:00,12,1.7,92,11.2,1.7
2013-02-23 13:00:00,13,2.2,89,9.4,2.2
2013-02-23 14:00:00,14,2.8,92,9.4,2.8
2013-02-23 15:00:00,15,3.3,92,11.2,3.3
2013-02-23 16:00:00,16,3.9,92,11.2,3.9
2013-02-23 17:00:00,17,4.4,93,13.0,4.4
2013-02-23 18:00:00,18,5.0,93,14.8,5.0
2013-02-23 19:00:00,19,5.6,92,9.4,5.6
2013-02-23 20:00:00,20,7.2,86,9.4,7.2
2013-02-23 21:00:00,21,7.8,86,5.4,7.8
